"char" "freq"
"一班" 1
"北海道" 1
"總評" 1
"差太多" 1
"整體" 1
"優先" 1
"詢問" 1
"無" 1
"分是" 1
"壓低" 1
"出門" 1
"帶個" 1
"差" 1
"口氣" 1
"臭臉" 1
"一臉" 1
"沒遇過" 1
"誤解" 1
"選位" 1
"區的" 1
"同一" 1
"上機" 1
"空位" 1
"剩下" 1
"一間" 1
"候補" 1
"清算" 1
"可能性" 1
"劃位" 1
"數量" 1
"確認" 1
"推動" 1
"受教" 1
"嘛" 1
"精神" 1
"取消" 1
"我問" 1
"阿聯" 1
"相信" 1
"高雄" 1
"位置" 1
"全壓" 1
"矯正" 1
"狀況" 1
"先知" 1
"目標" 1
"頓時" 1
"地勤人員" 1
"口" 1
"原來" 1
"第一段" 1
"第二段" 1
"遲" 1
"給" 1
"櫃台" 1
"囉" 1
"拒絕" 1
"第一次" 1
"有問必答" 1
"兩人" 1
"起來" 1
"餐食" 1
"彈性" 1
"感受" 1
"旅遊者" 1
"希望" 1
"久" 1
"單邊" 1
"可有可無" 1
"未" 1
"桃機" 1
"鐘頭" 1
"加價" 1
"好像" 1
"壅" 1
"全家" 1
"優" 1
"每一" 1
"出遊" 1
"預定" 1
"未到" 1
"味" 1
"唯獨" 1
"迅速" 1
"攜家帶眷" 1
"快" 1
"熱熱" 1
"發現" 1
"告知" 1
"坐過" 1
"西安" 1
"舟車勞頓" 1
"可" 1
"狹小" 1
"往返" 1
"記錄" 1
"大聲" 1
"母子" 1
"沒想" 1
"減少" 1
"坐廉航" 1
"幸好" 1
"短途" 1
"關於" 1
"尚可" 1
"高" 1
"選了" 1
"根本就是" 1
"也還" 1
"過年" 1
"可能" 1
"也並" 1
"假期" 1
"即使" 1
"既然" 1
"中午" 1
"得到" 1
"早餐" 1
"臉上" 1
"扯" 1
"熱鬧" 1
"回我" 1
"各式" 1
"改" 1
"飲料" 1
"自行" 1
"原位" 1
"收取" 1
"虛滿" 1
"多樣" 1
"麵" 1
"機動性" 1
"聲音" 1
"兩份" 1
"疑問" 1
"服務態度" 1
"寬敞" 1
"選用" 1
"細心" 1
"起飛" 1
"經濟" 1
"加州" 1
"時機" 1
"教育" 1
"當初" 1
"做線" 1
"從來" 1
"用餐" 1
"早" 1
"雙重標準" 1
"笑容" 1
"姿勢" 1
"各家" 1
"趕急" 1
"顯示" 1
"十幾分鐘" 1
"水" 1
"滿足" 1
"清楚" 1
"應該" 1
"波音" 1
"機內" 1
"發餐" 1
"阿提" 1
"五分" 1
"所有" 1
"長" 1
"空調" 1
"妳" 1
"冰島" 1
"建議" 1
"原以" 1
"航程" 1
"哈德" 1
"安心" 1
"程" 1
"考量" 1
"空廚" 1
"語塞" 1
"擠" 1
"盡力" 1
"多" 1
"結果" 1
"此為" 1
"沒想到" 1
"導遊" 1
"早上" 1
"道" 1
"報到" 1
"一大堆" 1
"餐畢" 1
"飛航" 1
"主餐" 1
"怎麼" 1
"放到" 1
"臉書" 1
"冤冤相報" 1
"空姐" 1
"太吵" 1
"髒" 1
"看過" 1
"愛" 1
"國外" 1
"沒說" 1
"阻止" 1
"食物" 1
"跨年" 1
"國航" 1
"音樂" 1
"問" 1
"滿耶" 1
"回去" 1
"港" 1
"愉快" 1
"購買" 1
"富有" 1
"附加" 1
"改到" 1
"調回" 1
"有誤" 1
"高峰期" 1
"感" 1
"難吃" 1
"喜氣洋洋" 1
"優於" 1
"充足" 1
"從小" 1
"實在" 1
"換我" 1
"日本" 1
"凌晨" 1
"九州" 1
"反應速度" 1
"機型" 1
"物" 1
"無法" 1
"相比" 1
"放心" 1
"直到" 1
"沒買" 1
"多次" 1
"子" 1
"錯覺" 1
"總覺" 1
"費用" 1
"話語" 1
"男" 1
"呢" 1
"比女" 1
"人員" 1
"探討" 1
"看看" 1
"堅持" 1
"過程" 1
"何會" 1
"現象" 1
"先行" 1
"應有" 1
"當然" 1
"無聊" 1
"邏輯" 1
"稻草" 1
"言詞" 1
"既" 1
"茶" 1
"打" 1
"本地" 1
"老牌" 1
"信用" 1
"經驗" 1
"因此" 1
"著實" 1
"每天" 1
"飛往" 1
"一副" 1
"超級" 1
"到布" 1
"強" 1
"未必" 1
"不少" 1
"自然" 1
"直接" 1
"理由" 1
"邊" 1
"互動" 1
"平穩" 1
"發毛" 1
"變得" 1
"毯" 1
"年" 1
"滿分" 1
"準備" 1
"禦寒衣" 1
"義務" 1
"一" 1
"這位" 1
"很髒" 1
"便利" 1
"定期" 1
"清洗" 1
"第一" 1
"乾脆" 1
"中南部" 1
"未來" 1
"靠窗" 1
"叫" 1
"效率" 1
"奇怪" 1
"於是" 1
"全程" 1
"-" 1
"椅背" 1
"干涉" 1
"餐發餐" 1
"剩" 1
"搭到" 1
"進來" 1
"人會" 1
"餐桌" 1
"自認" 1
"放餐" 1
"桌上" 1
"前一天" 1
"空服人員" 1
"東西" 1
"飛" 1
"灑" 1
"一對" 1
"美國" 1
"看電視" 1
"倒楣" 1
"事情" 1
"料" 1
"後方" 1
"下午" 1
"這番" 1
"一半" 1
"地區" 1
"影片" 1
"離" 1
"必須" 1
"設計" 1
"分鐘" 1
"那個" 1
"找麻煩" 1
"的話" 1
"疫情" 1
"開始" 1
"跑" 1
"一根" 1
"說明" 1
"代表" 1
"無言" 1
"一種" 1
"概念" 1
"家庭" 1
"往" 1
"坐在" 1
"縮排" 1
"是從" 1
"是否是" 1
"基本上" 1
"價格合理" 1
"隨便" 1
"橫躺" 1
"提早" 1
"也許" 1
"放" 1
"願意" 1
"經濟艙" 1
"積極主動" 1
"就算" 1
"餐有" 1
"說出" 1
"別人" 1
