"char" "freq"
"關心" 5
"調整" 5
"半夜" 5
"送" 5
"網路" 5
"餅乾" 5
"有禮" 5
"商品" 5
"習慣" 5
"同行" 5
"先" 5
"北海道" 5
"坐位" 5
"--" 5
"只要" 5
"全程" 5
"之上" 5
"常常" 5
"米飯" 5
"想要" 5
"中國" 5
"不斷" 5
"點心" 5
"這條" 5
"呢" 5
"反而" 5
"最新" 5
"不夠" 5
"旅途" 5
"空少" 5
"托運" 5
"部分" 5
"首選" 5
"東京" 5
"聲音" 5
"至少" 5
"發生" 5
"回來" 5
"第一" 5
"差不多" 5
"機器" 5
"簡單" 5
"一班" 5
"回應" 5
"三排" 5
"飯" 5
"故障" 4
"零食" 4
"有趣" 4
"倒" 4
"下來" 4
"近期" 4
"出" 4
"甚麼" 4
"客氣" 4
"照顧" 4
"願意" 4
"掉" 4
"卡達" 4
"有時" 4
"聽" 4
"這些" 4
"頭等艙" 4
"波音" 4
"飛回" 4
"一趟" 4
"時差" 4
"精緻" 4
"或者" 4
"主打" 4
"還蠻" 4
"隔壁" 4
"操作" 4
"項目" 4
"換" 4
"問" 4
"距離" 4
"過去" 4
"過於" 4
"有限" 4
"小點心" 4
"釜山" 4
"優點" 4
"選到" 4
"放" 4
"臺" 4
"哈根達斯" 4
"氣流" 4
"供餐" 4
"退步" 4
"速度" 4
"雞" 4
"外" 4
"航" 4
"三" 4
"點多" 4
"負責" 4
"超過" 4
"按" 4
"無奈" 4
"驚訝" 4
"官網" 4
"常" 4
"台南" 4
"接受" 4
"倉" 4
"以來" 4
"播放" 4
"下午" 4
"細緻" 4
"大約" 4
"甚至" 4
"垃圾" 4
"傻眼" 4
"機組" 4
"松山" 4
"分" 4
"拖運" 4
"優惠" 4
"客機" 4
"熱食" 4
"種類" 4
"相較" 4
"地方" 4
"會員" 4
"坐過" 4
"而已" 4
"相對" 4
"家" 4
"有時候" 4
"坐到" 4
"玩" 4
"早餐" 4
"心情" 4
"禮貌" 4
"耐心" 4
"往返" 4
"客戶" 4
"身為" 4
"重量" 4
"過夜" 4
"一餐" 4
"興奮" 4
"睡覺" 4
"訂位" 4
"筆者" 4
"今年" 4
"紅眼" 4
"這家" 4
"卡" 4
"以往" 4
"小朋友" 4
"保持" 4
"熊本" 4
"地" 4
"增加" 4
"帶著" 4
"上面" 4
"喝" 4
"落地" 4
"體貼" 4
"熱情" 4
"不太" 4
"可口" 4
"經濟" 4
"裡面" 4
"市區" 4
"客服" 4
"還會" 4
"今次" 4
"直" 4
"碰到" 4
"地區" 4
"短短" 4
"配置" 4
"中規中矩" 4
"南部" 4
"滿足" 4
"提醒" 4
"高度" 4
"當時" 4
"啊" 4
"改善" 4
"更好" 4
"充電" 4
"好像" 4
"水杯" 4
"前後" 4
"周到" 4
"媽媽" 4
"不適" 4
"平安" 4
"深刻" 4
"運氣" 3
"之類" 3
"笑" 3
"客艙" 3
"擔心" 3
"避免" 3
"壞" 3
"對比" 3
"當機" 3
"兩趟" 3
"排在" 3
"安撫" 3
"平順" 3
"往" 3
"靈敏" 3
"待" 3
"線" 3
"排骨飯" 3
"優質" 3
"提升" 3
"機程" 3
"太太" 3
"懷疑" 3
"調" 3
"不僅" 3
"進出" 3
"每天" 3
"微波" 3
"一切" 3
"確定" 3
"初" 3
"凌晨" 3
"屬於" 3
"不足" 3
"改" 3
"裝" 3
"飛行員" 3
"程度" 3
"往常" 3
"我訂" 3
"所" 3
"代碼" 3
"訂餐" 3
"簡直" 3
"充滿" 3
"完整" 3
"本次" 3
"誇張" 3
"艙" 3
"一上" 3
"兩位" 3
"語氣" 3
"摔壞" 3
"趟" 3
"泡" 3
"臭" 3
"睡" 3
"視聽" 3
"共用" 3
"很久沒" 3
"水" 3
"表訂" 3
"真" 3
"吵" 3
"難道" 3
"當日" 3
"划算" 3
"即使" 3
"團體" 3
"預訂" 3
"情侶" 3
"天" 3
"表情" 3
"空中小姐" 3
"椅距" 3
"不靈敏" 3
"搞" 3
"蘇州" 3
"現煮" 3
"臉上" 3
"無錫" 3
"肚子" 3
"新型" 3
"理想" 3
"更新" 3
"住" 3
"不像" 3
"別家" 3
"里島" 3
"厲害" 3
"清理" 3
"一家" 3
"水平" 3
"靠窗" 3
"就算" 3
"有夠" 3
"蓋" 3
"包裝" 3
"等級" 3
"拿到" 3
"便當" 3
"清楚" 3
"很長" 3
"荷蘭" 3
"最好" 3
"座" 3
"吉隆坡" 3
"豪經" 3
"女性" 3
"證" 3
"不算" 3
"找" 3
"糟糕" 3
"自行" 3
"型" 3
"聯絡" 3
"實際" 3
"驚艷" 3
"欣賞" 3
"走道" 3
"段" 3
"今天" 3
"兩種" 3
"更加" 3
"跟團" 3
"打" 3
"打包" 3
"首先" 3
"評價" 3
"鹹" 3
"天合" 3
"出現" 3
"暑假" 3
"觀賞" 3
"久" 3
"全新" 3
"突然" 3
"新加坡" 3
"讚賞" 3
"目前" 3
"兩個" 3
"傳統" 3
"穩" 3
"這間" 3
"託運" 3
"不見" 3
"放心" 3
"收到" 3
"預算" 3
"孩兒" 3
"當初" 3
"對外" 3
"內裝" 3
"越來越" 3
"日" 3
"完美" 3
"很差" 3
"影響" 3
"就讓" 3
"木紋" 3
"長途旅行" 3
"回家" 3
"語言" 3
"似乎" 3
"排" 3
"擠" 3
"年長" 3
"表現" 3
"專屬" 3
"趕" 3
"辦理" 3
"疲憊" 3
"標準" 3
"看出" 3
"導致" 3
"電話" 3
"國內" 3
"盥洗" 3
"當下" 3
"前排" 3
"北京" 3
"免費" 3
"廣島" 3
"考量" 3
"乘" 3
"份量" 3
"友人" 3
"石垣島" 3
"不停" 3
"馬上" 3
"必須" 3
"隔板" 3
"後方" 3
"國籍" 3
"開" 3
"桌子" 3
"之外" 3
"島" 3
"很小" 3
"一如" 3
"過的" 3
"非" 3
"至於" 3
"飽" 3
"鼓勵" 3
"一位" 3
"放置" 3
"越南" 3
"經常" 3
"偏偏" 3
"記得" 3
"洗手間" 3
"很累" 3
"難得" 3
"用心" 3
"機" 3
"不多" 3
"仁川" 3
"奇怪" 3
"彩繪" 3
"自" 3
"果真" 3
"也還" 3
"才能" 3
"廣播" 3
"札幌" 3
"畫質" 3
"積極" 3
"客滿" 3
"到位" 3
"雖說" 3
"毛毯" 3
"大小" 3
"選位" 3
"口" 3
"名古屋" 3
"低" 3
"阿" 3
"里" 3
"漢堡" 3
"隨身" 3
"立即" 3
"寄" 3
"第二次" 3
"三個" 3
"東方" 3
"剩下" 3
"原來" 3
"卡住" 3
"供應" 3
"電腦" 3
"維也納" 3
"爸媽" 3
"餐是" 3
"禮物" 3
"基本上" 3
"本人" 3
"起降" 3
"去年" 3
"回台" 3
"可是" 3
"兒童" 3
"哪個" 3
"間" 3
"看運氣" 3
"順暢" 3
"影視" 3
"明明" 3
"航段" 3
"炒飯" 3
"驚喜" 3
"紅酒" 3
"小寶貝" 2
"塞" 2
"極度" 2
"員" 2
"返台" 2
"團隊" 2
"隨時" 2
"不帶" 2
"第二" 2
"很爛" 2
"異味" 2
"時段" 2
"派" 2
"包括" 2
"兩次" 2
"道歉信" 2
"雅加達" 2
"加入" 2
"取得" 2
"香檳" 2
"忙碌" 2
"噪音" 2
"模糊" 2
"國外" 2
"都還" 2
"高空" 2
"制服" 2
"作為" 2
"除非" 2
"不論是" 2
"引導" 2
"熱誠" 2
"溫度" 2
"外國人" 2
"遲到" 2
"打電話" 2
"南方" 2
"訓練有素" 2
"可見" 2
"問的" 2
"乾掉" 2
"一種" 2
"補充" 2
"顯得" 2
"隨選" 2
"因素" 2
"蘋果" 2
"相關" 2
"不差" 2
"節目" 2
"接近" 2
"來往" 2
"式" 2
"之下" 2
"不如" 2
"平躺" 2
"壓迫感" 2
"第二趟" 2
"幾家" 2
"差別" 2
"公分" 2
"這款" 2
"既然" 2
"熟練" 2
"鏡子" 2
"也許" 2
"營運" 2
"度假" 2
"不論" 2
"開發" 2
"最早" 2
"加油" 2
"僅" 2
"所在" 2
"延遲" 2
"就過" 2
"情形" 2
"一部" 2
"同一" 2
"顧及" 2
"資料" 2
"咖啡" 2
"一一" 2
"附近" 2
"安靜" 2
"等候" 2
"準時到達" 2
"兩餐" 2
"窩心" 2
"浪費" 2
"全" 2
"耗" 2
"觀看" 2
"嬰兒" 2
"車" 2
"搭程" 2
"長輩" 2
"十幾個" 2
"令" 2
"問候" 2
"男性" 2
"小孩子" 2
"包機" 2
"上餐" 2
"往來" 2
"紀錄" 2
"還能" 2
"長程" 2
"疼痛" 2
"右" 2
"物品" 2
"己" 2
"不好意思" 2
"之處" 2
"重" 2
"方式" 2
"喝一杯" 2
"吸引" 2
"證明" 2
"多次" 2
"零嘴" 2
"話" 2
"操控" 2
"餐券" 2
"伴手" 2
"大量" 2
"錯過" 2
"第二天" 2
"泰" 2
"理解" 2
"造成" 2
"共同" 2
"推" 2
"美好" 2
"展覽" 2
"美食" 2
"兩岸" 2
"些" 2
"幾個" 2
"上午" 2
"腿" 2
"稍嫌" 2
"控" 2
"一封" 2
"不久" 2
"聽障" 2
"以經" 2
"我會" 2
"進" 2
"並非" 2
"一杯" 2
"頸" 2
"脫離" 2
"備感" 2
"不再" 2
"上映" 2
"面板" 2
"順序" 2
"伸腿" 2
"三亞" 2
"此事" 2
"依照" 2
"照明" 2
"整台" 2
"渡過" 2
"傷腦筋" 2
"怕" 2
"訂票" 2
"最棒" 2
"強迫" 2
"有名" 2
"第" 2
"是從" 2
"溫馨" 2
"打到" 2
"片" 2
"一個多" 2
"級" 2
"姊" 2
"身高" 2
"倫敦" 2
"華膳" 2
"看來" 2
"京都" 2
"晚到" 2
"時因" 2
"充分" 2
"早回" 2
"執飛" 2
"三杯" 2
"挑" 2
"回答" 2
"餐還" 2
"例如" 2
"機位" 2
"聊天" 2
"過境" 2
"高端" 2
"門旁" 2
"告訴" 2
"炒" 2
"實說" 2
"窄" 2
"支持" 2
"特色" 2
"通常" 2
"軟硬" 2
"不賴" 2
"現場" 2
"丟到" 2
"雖有" 2
"早" 2
"哈哈" 2
"還比" 2
"遺憾" 2
"天荒地老" 2
"高鐵" 2
"其中" 2
"一流" 2
"老婆" 2
"前一天" 2
"從頭到尾" 2
"讚許" 2
"大部分" 2
"很忙" 2
"再有" 2
"未曾" 2
"下回" 2
"假期" 2
"流程" 2
"ㄟ" 2
"感應" 2
"拖鞋" 2
"腿部" 2
"寰宇" 2
"說明" 2
"幾位" 2
"將" 2
"奧克蘭" 2
"最佳" 2
"車站" 2
"全滿" 2
"到底" 2
"成本" 2
"分開" 2
"鈴也" 2
"叫" 2
"更換" 2
"劃到" 2
"半" 2
"太小" 2
"溝通" 2
"狀態" 2
"則是" 2
"在意" 2
"的確" 2
"顯示" 2
"第三次" 2
"一堆" 2
"購物" 2
"即可" 2
"一碗" 2
"寶寶" 2
"阻絕" 2
"一間" 2
"講究" 2
"並無" 2
"較大" 2
"經過" 2
"爛爛" 2
"即時" 2
"外籍" 2
"毫無" 2
"有位" 2
"放鬆" 2
"瑞憲" 2
"本" 2
"入境" 2
"草莓" 2
"意思" 2
"機捷" 2
"中是" 2
"德國" 2
"枕" 2
"羽田" 2
"廚房" 2
"美" 2
"雖" 2
"發放" 2
"外面" 2
"領完" 2
"飛去" 2
"將近" 2
"吧檯" 2
"第一排" 2
"辦" 2
"特別之處" 2
"適時" 2
"的還" 2
"緣故" 2
"二月" 2
"定期" 2
"大排長龍" 2
"害怕" 2
"可供" 2
"間距" 2
"有事" 2
"現在" 2
"成功" 2
"減少" 2
"參加" 2
"看看" 2
"加熱" 2
"習以" 2
"為常" 2
"客" 2
"滷蛋" 2
"緩解" 2
"說話" 2
"再度" 2
"解析度" 2
"捲" 2
"每位" 2
"不輸" 2
"千歲" 2
"看起來" 2
"費用" 2
"空勤" 2
"理由" 2
"排列" 2
"沒多久" 2
"點了" 2
"擺盤" 2
"可愛" 2
"音樂" 2
"往後" 2
"被迫" 2
"變成" 2
"壓力" 2
"肚子餓" 2
"港龍" 2
"類似" 2
"不得不" 2
"腳" 2
"看不清楚" 2
"汰舊換新" 2
"人家" 2
"台港" 2
"伸腳" 2
"二樓" 2
"利用" 2
"預先" 2
"質感" 2
"肉" 2
"硬" 2
"吃飯" 2
"肉燥" 2
"符合" 2
"豐富" 2
"員工" 2
"小小的" 2
"不給" 2
"晚餐" 2
"一排" 2
"再也" 2
"無人" 2
"抗噪" 2
"還送" 2
"有待" 2
"適切" 2
"航司" 2
"桌上" 2
"唯獨" 2
"食用" 2
"韓國" 2
"原定" 2
"果然" 2
"戴" 2
"組合" 2
"平宜" 2
"選搭" 2
"事項" 2
"平均" 2
"個性" 2
"官方網站" 2
"周三" 2
"能力" 2
"那些" 2
"填飽" 2
"餐盤" 2
"酒類" 2
"一再" 2
"免稅品" 2
"丟的" 2
"不耐煩" 2
"保留" 2
"臉" 2
"錯誤" 2
"往往" 2
"絕對" 2
"杯子" 2
"出來" 2
"重新" 2
"摔" 2
"尊重" 2
"道歉" 2
"秉持" 2
"圖案" 2
"改變" 2
"就座" 2
"清晰" 2
"有幸" 2
"唷" 2
"跑" 2
"亞洲" 2
"膝蓋" 2
"盡力" 2
"小小" 2
"囉" 2
"渡假" 2
"閱讀" 2
"雙人" 2
"很漂亮" 2
"元" 2
"觀光局" 2
"大力" 2
"孩子" 2
"四月" 2
"餐盒" 2
"的是" 2
"曾" 2
"破損" 2
"路線" 2
"近幾年" 2
"自已" 2
"登上" 2
"改進" 2
"機隊" 2
"年來" 2
"老字號" 2
"自由" 2
"行" 2
"非常適合" 2
"延" 2
"人潮" 2
"收" 2
"東南亞" 2
"達到" 2
"兩張" 2
"做過" 2
"密集" 2
"短短的" 2
"稍" 2
"無須" 2
"檀香山" 2
"特殊" 2
"主餐" 2
"一路" 2
"晚間" 2
"回覆" 2
"整理" 2
"調度" 2
"設計師" 2
"位" 2
"問了" 2
"不熟" 2
"趕緊" 2
"預選" 2
"不滿" 2
"直到" 2
"而是" 2
"發" 2
"香茗" 2
"惟" 2
"午餐" 2
"大陸" 2
"堡" 2
"國際" 2
"一路上" 2
"訓練" 2
"哈哈哈" 2
"申請" 2
"雜誌" 2
"很優" 2
"電動" 2
"孔" 2
"插座" 2
"升降" 2
"味蕾" 2
"甜" 2
"甚" 2
"亂流" 2
"有無" 2
"辦法" 2
"適當" 2
"夠" 2
"擦痕" 2
"面帶笑容" 2
"收起" 2
"那個" 2
"常會" 2
"合口味" 2
"個別" 2
"熱心" 2
"忐忑" 2
"一行" 2
"總體" 2
"伸直" 2
"一航" 2
"變得" 2
"大型" 2
"飛到" 2
"睡著" 2
"透過" 2
"價格比" 2
"給的" 2
"賓至如歸" 2
"物超所值" 2
"馬尼拉" 2
"點半" 2
"沒人" 2
"掛" 2
"一邊" 2
"ㄑ" 2
"紙杯" 2
"第一趟" 2
"不時" 2
"牛肉湯" 2
"預約" 2
"多樣化" 2
"可言" 2
"上次" 2
"旁" 2
"她們" 2
"驚豔" 2
"解釋" 2
"陳" 2
"簡餐" 2
"寶貝" 2
"耳塞" 2
"不說" 2
"頭暈" 2
"拜託" 2
"雙十" 2
"日式" 2
"全家" 2
"便" 2
"環節" 2
"三歲" 2
"省親" 1
"玩具" 1
"應" 1
"剛滿" 1
"前帶" 1
"苦口婆心" 1
"檢視" 1
"購買力" 1
"功力" 1
"國營" 1
"不該" 1
"最快" 1
"定位" 1
"逛一逛" 1
"做到" 1
"外圍" 1
"二人" 1
"開胃菜" 1
"臉色" 1
"聽不懂" 1
"生" 1
"末班車" 1
"人要" 1
"檔" 1
"則不" 1
"但輪" 1
"很慢" 1
"要調" 1
"想像中" 1
"以致" 1
"那條" 1
"固定" 1
"計較" 1
"吳遙" 1
"缺失" 1
"既" 1
"老公" 1
"親民" 1
"看個" 1
"可靠" 1
"穩度" 1
"分別" 1
"核對" 1
"中有" 1
"對話" 1
"粗糙" 1
"享用" 1
"洲際" 1
"大方" 1
"裝飾" 1
"加拿大" 1
"停留" 1
"高姿態" 1
"贅字" 1
"小東西" 1
"親子" 1
"價差" 1
"拖泥帶水" 1
"俐落" 1
"飛安" 1
"帶本" 1
"致上" 1
"下一代" 1
"卡客" 1
"紅燒" 1
"幾年" 1
"下降" 1
"冷門" 1
"台上" 1
"居多" 1
"一切順利" 1
"在於" 1
"很多年" 1
"操刀" 1
"溫哥華" 1
"心目" 1
"機酒" 1
"遊玩" 1
"過得" 1
"插孔" 1
"分來" 1
"看超" 1
"多點" 1
"超大" 1
"小吃" 1
"三位" 1
"合格" 1
"危機" 1
"花生" 1
"一人" 1
"領教" 1
"轉運" 1
"不談" 1
"優的" 1
"流亭" 1
"閒話家常" 1
"殘留物" 1
"時好時壞" 1
"太棒了" 1
"指" 1
"濃厚" 1
"上升" 1
"文件" 1
"鳥" 1
"必要" 1
"請客" 1
"酒單" 1
"旺季" 1
"北陸" 1
"公用" 1
"寵壞" 1
"從未見過" 1
"哪" 1
"沙拉" 1
"索性" 1
"名單" 1
"供" 1
"電子" 1
"傾" 1
"機齡" 1
"全都" 1
"有異" 1
"一體" 1
"未滿" 1
"裝置" 1
"找尋" 1
"桌面" 1
"加水" 1
"離家" 1
"高級" 1
"本土" 1
"流暢" 1
"配上" 1
"魚肉" 1
"估計" 1
"齊備" 1
"稱讚" 1
"暈機" 1
"照章行事" 1
"牆上" 1
"坐時" 1
"難怪" 1
"頻率" 1
"焦頭" 1
"標語" 1
"贆" 1
"主流" 1
"吃得飽" 1
"控制器" 1
"按鍵式" 1
"大笑" 1
"忍耐" 1
"加長" 1
"信心" 1
"一小" 1
"升級" 1
"而過" 1
"差邊" 1
"加料" 1
"聽說" 1
"品項" 1
"後座" 1
"冷熱" 1
"則都還" 1
"標誌" 1
"十分鐘" 1
"查看" 1
"上來" 1
"整齊乾淨" 1
"心儀" 1
"聯合" 1
"兩年" 1
"三分" 1
"達" 1
"餐給" 1
"林姓" 1
"夜包" 1
"地向" 1
"部門" 1
"申請表" 1
"將我" 1
"最讓人" 1
"算了" 1
"果不其然" 1
"時向" 1
"獅子頭" 1
"承諾" 1
"申請單" 1
"幫助" 1
"推荐" 1
"翻新" 1
"麻煩" 1
"會帶" 1
"環保" 1
"乾" 1
"靠窗戶" 1
"那天" 1
"換言之" 1
"權限" 1
"無論" 1
"穩穩" 1
"舒舒服服" 1
"不早不晚" 1
"候補" 1
"ㄚ" 1
"生命" 1
"整段" 1
"不雅觀" 1
"脫" 1
"同根" 1
"之遙" 1
"磨損" 1
"鞋子" 1
"外觀" 1
"想想" 1
"史基浦" 1
"就換" 1
"煥然一新" 1
"個位" 1
"嘛" 1
"迅速" 1
"常看到" 1
"小巧" 1
"不及" 1
"餐後都會" 1
"私隱" 1
"噴到" 1
"幾部" 1
"會先" 1
"工具" 1
"再來" 1
"轉飛" 1
"上網" 1
"總經理" 1
"引擎" 1
"點從" 1
"中段" 1
"捧" 1
"脫落" 1
"大肚子" 1
"我想" 1
"訪友" 1
"聞到" 1
"後排" 1
"最終" 1
"起飛時" 1
"美景" 1
"港" 1
"推著" 1
"綠茶" 1
"天氣晴朗" 1
"前心裡" 1
"稍微" 1
"開啟" 1
"沒太累" 1
"時效" 1
"遜" 1
"餐卷" 1
"桃機" 1
"加減" 1
"糟透了" 1
"終於" 1
"怎麼樣" 1
"略遜" 1
"就連" 1
"要點" 1
"機身" 1
"來不及" 1
"而來" 1
"中文" 1
"轉去" 1
"要來" 1
"私人" 1
"值較" 1
"廠商" 1
"數量" 1
"觀光" 1
"寧靜" 1
"賣相" 1
"柔和" 1
"悲劇" 1
"穩定性" 1
"有種" 1
"堅持" 1
"蜜月旅行" 1
"帶回" 1
"共享" 1
"種族歧視" 1
"很糟" 1
"紐約" 1
"告示" 1
"火腿" 1
"檯面" 1
"荷" 1
"水郵" 1
"同意" 1
"水及" 1
"星空" 1
"航權" 1
"改觀" 1
"一件" 1
"太硬" 1
"走道還" 1
"嫩" 1
"健康狀況" 1
"買票" 1
"條碼" 1
"並不多" 1
"再者" 1
"一大半" 1
"跑道" 1
"反映" 1
"羊毛" 1
"面帶微笑" 1
"金邊" 1
"眼界" 1
"以便" 1
"熟" 1
"修飾" 1
"傳輸速度" 1
"號的" 1
"埋首" 1
"尿急" 1
"然而" 1
"對待" 1
"還當機" 1
"除此之外" 1
"放到" 1
"不夠看" 1
"買到" 1
"話說回來" 1
"我放" 1
"一百多" 1
"圓滿解決" 1
"空位" 1
"尋找" 1
"音調" 1
"經" 1
"承運" 1
"多餘" 1
"台語" 1
"易碎品" 1
"貼" 1
"脫鞋" 1
"貫" 1
"且須" 1
"扣分" 1
"想帶" 1
"問問" 1
"煎" 1
"中竟" 1
"威士忌" 1
"深圳" 1
"內部" 1
"袋子" 1
"預計" 1
"拖著" 1
"裝物" 1
"之際" 1
"攜帶" 1
"而伴" 1
"禮交" 1
"小且" 1
"算多" 1
"關" 1
"小說" 1
"辣椒" 1
"製作" 1
"土耳其" 1
"休憩" 1
"搭上" 1
"播音" 1
"環流" 1
"夜航" 1
"錯" 1
"拼命" 1
"原先" 1
"圍兜兜" 1
"結束" 1
"拋棄" 1
"松山機場" 1
"落差" 1
"意願" 1
"一歲" 1
"墊" 1
"凹" 1
"先前" 1
"獲得" 1
"訂購" 1
"嘆" 1
"是講" 1
"大於" 1
"飆機" 1
"優" 1
"好幾杯" 1
"差異" 1
"才問" 1
"扣" 1
"奇異果" 1
"反觀" 1
"讓腳" 1
