"x"
"."
"空服員"
"態度"
"邏輯"
"問題"
"."
"線上"
""
""
"不"
"方便"
"原以"
"既"
"本地"
"老牌"
"航空公司"
"應有"
"一定"
"品質"
"信用"
"沒想"
"華航"
"經驗"
"著實"
"不"
"愉快"
"話"
"搭"
"航班"
"是從"
"奧克蘭"
"飛往"
"布"
"里斯本"
"轉機"
"台北"
"第一段"
"奧克蘭"
"到布"
"里斯本"
"機上"
"空調"
"強"
"不少"
"乘客"
"空服員"
"毛毯"
"而"
"空服員"
"邊"
"發毛"
"毯"
"同時"
"大聲"
"乘客"
"知道"
"飛機"
"毛毯"
"沒有"
"洗"
"不要"
"使用"
"準備"
"禦寒衣"
"物"
"乘客"
"義務"
"嗯"
"不能"
"這位"
"空服員"
"有誤"
"航空公司"
"教導"
"空服員"
"乘客"
"互動"
"毛毯"
"很髒"
"應該"
"定期"
"清洗"
"不想"
"洗"
"乾脆"
"先行"
"告知"
"教育"
"乘客"
"未來"
"不要"
"提供"
"啊"
"提供"
"不"
"洗"
"髒"
"叫"
"乘客"
"不要"
"奇怪"
"第二段"
"布"
"里斯本"
"台北"
"扯"
"全程"
"-"
"小時"
"前面"
"乘客"
"第二"
"餐發餐"
"座椅"
"壓到"
"下面"
"中間"
"睡覺"
"沒說"
"直到"
"空服員"
"發餐"
"餐盤"
"放"
"不"
"進來"
"餐桌"
"空服員"
"可能"
"先"
"前面"
"乘客"
"椅子"
"調回"
"原位"
"空服員"
"先"
"調整"
"座位"
"放餐"
"沒想到"
"空服員"
"堅持"
"先"
"餐盤"
"放到"
"桌上"
"前面"
"調整"
"疑問"
"調整"
"過程"
"東西"
"灑"
"出來"
"自認"
"倒楣"
"大"
"事情"
"自然"
"放心"
"未"
"料"
"餐畢"
"前面"
"乘客"
"直接"
"座椅"
"往後"
"躺"
"反應"
"躺"
"一半"
"好"
"不要"
"壓到"
"下面"
"這時候"
"離"
"降落"
"剩"
""
"分鐘"
"這時候"
"那個"
"空服員"
"跑"
"出來"
"一副"
"好像"
"找麻煩"
"開始"
"一大堆"
"一根"
"稻草"
"話語"
"飛機"
"座椅"
"設計"
"既然"
"可以"
"壓到"
"低"
"代表"
"乘客"
"權利"
"可以"
"椅子"
"壓到"
"低"
"問"
"後面"
"乘客"
"沒有"
"拒絕"
"權利"
"囉"
"頓時"
"語塞"
"回我"
"可以"
"椅子"
"往後"
"壓"
"啊"
"換我"
"無言"
"一種"
"冤冤相報"
"概念"
"有趣"
"剛好"
"坐在"
"縮排"
"位置"
""
"個"
"座位"
"前方"
""
"個"
"位子"
"而"
"當天"
"乘坐"
"一對"
"母子"
"基本上"
"道"
"座位"
"隨便"
"躺"
"後面"
"沒有"
"乘客"
"可以"
"靠窗"
"橫躺"
"沒有"
"人會"
"阻止"
"選擇"
"中間"
"位子"
"往後"
"全壓"
"當然"
"沒有"
"先知"
"也許"
"理由"
"當"
"反應"
"願意"
"椅子"
"調整"
"回去"
"同時"
"妳"
"空服員"
"積極主動"
"干涉"
"就算"
"說出"
"這番"
"言詞"
"嗯"
"搭過"
"飛機"
"知道"
"前方"
"座椅"
"壓"
"後方"
"空間"
"舒適"
"度"
"看電視"
"不"
"舒服"
"華航"
"空服員"
"教導"
"權利"
"當"
"別人"
"造成"
"不"
"舒服"
"造成"
"一"
"個人"
"不"
"舒服"
"華航"
"精神"
"嘛"
"受教"
"話"
"個人"
"航空公司"
"推動"
"線上"
""
""
"方便"
"確認"
"當天"
"乘客"
"數量"
"便利"
"乘客"
"自行"
"劃位"
"加價"
"多"
"空間"
"可能性"
"清算"
"候補"
"座位"
"從來"
"沒有"
"看過"
"一間"
"航空公司"
"前一天"
"做線"
""
""
"座位"
"剩下"
""
"個"
"空位"
"可以"
"選擇"
"有趣"
"上機"
"發現"
"同一"
"區的"
"位子"
"沒有"
"滿耶"
"座位"
"不"
"開放"
"選擇"
"購買"
"機票"
"選位"
"不"
"知道"
"是否是"
"誤解"
"知道"
"搭"
"航空公司"
"沒遇過"
"虛滿"
"狀況"
"糟透了"
"改變"
"機票"
"日期"
"從頭到尾"
"沒有"
"任何"
"補償"
"方案"
"服務態度"
"非常"
"糟糕"
"想換票"
"竟然"
"要加"
""
"澳"
"建議"
"搭乘"
"航空"
"開達"
"美的"
"里程"
"票"
"緣故"
"."
"達"
"美的"
"訂位"
"號"
"華航"
"無法"
"查詢"
"."
"詢問"
"託運"
"行李"
"相關"
"規定"
"一律"
"推說"
"達"
"美的"
"里程"
"票去"
"問達美"
"一家"
"官僚"
"航空"
""
"世紀"
"不"
"知道"
"華航"
"提供"
"飛"
"中國"
"航班"
"到底"
"怎麼"
"頸"
"枕"
"可以"
"壞"
"螢幕"
"不用說"
"提供"
"班機"
"就算"
"提供"
"壞"
"一片"
"爛的"
"徹底"
"花錢"
"選位"
"經營"
"廉航"
"這種"
"品質"
"母湯"
"台灣"
"使用"
"機器"
"自助"
"操作"
"第一次"
"使用"
"不"
"熟悉"
"旁邊"
"協助"
"地勤"
"服務人員"
"這位"
"服務人員"
"態度"
"非常"
"差"
"不耐煩"
"旅客"
"發脾氣"
"希望"
"中華"
"航空"
"可以"
"改善"
"並對"
"員工素質"
"加強"
"訓練"
""
"經過"
""
"號的"
"王"
"主管"
"---"
"-"
""
"維也納"
"台北"
""
"公斤"
"出境"
"第二"
"航站"
"重新"
""
""
""
"公斤"
"他過"
"不行"
"拿到"
""
"公斤"
"可以"
"不"
"拿"
"不讓"
""
""
"溝通"
"不行"
"規定"
"規定"
"之後"
"發現"
"坐同"
"班機"
"朋友"
"經濟艙"
""
"公斤"
"通融"
"過了"
"商務艙"
"多"
""
"公斤"
"不行"
"王"
"督導"
"賣弄"
"權力"
"確認"
"那邊"
"最大"
"過"
"認"
"識"
"打電話"
"之後"
"轉頭就走"
"沒有"
"道理"
"同個"
"公司"
"不同"
"規定"
"之後"
"華航"
""
"想要"
"找"
"職班"
"經理"
"聊"
"情形"
"馬上"
"運用"
"值務"
"權力"
"服務"
"地勤"
"小姐"
"不要"
"放行"
""
"公斤"
"之後"
"笑"
"走進"
"後面"
"辦公室"
"找"
"值班"
"經理"
"聊"
""
"分鐘"
"出來"
"值班"
"經理"
"規定"
"沒有"
"辦法"
"放"
""
